ra,dec,pmra,epmra,pmdec,epmdec,plx,eplx,mz,ez,my,ey,mj,ej,mh,eh,mk,ek,probability,cluster
266.892580624001,-30.1063709736935,0.494646579027176,0.0318249762058258,-1.90196788311005,0.0219120401889086,0.354245722293854,0.0309967957437038,NA,0.0182019655969582,NA,0.01513866968387,12.2554239689304,0.0235136525666606,11.8621771245629,0.0182019655969582,11.7309427572884,0.0247442433019788,1.0,Ruprecht_130
266.901619250768,-30.1199600878355,0.548385798931122,0.0613520741462708,-1.85249006748199,0.0361725315451622,0.388799458742142,0.0510558485984802,NA,0.0180417954236342,NA,0.016130188043885,13.5615997314453,0.0150557249773523,13.3468999510097,0.0180417954236342,13.0353002247173,0.0150539447999877,1.0,Ruprecht_130
266.907967316699,-30.1169231859937,0.463962882757187,0.0388053841888905,-1.93930780887604,0.0243029203265905,0.370773136615753,0.0336216539144516,NA,0.0181354249657871,NA,0.0151184740056784,12.8252000808716,0.0150311105135373,12.6522998809814,0.0181354249657871,12.3756401835648,0.0178465137229146,1.0,Ruprecht_130
266.900319963059,-30.1024073468545,0.434315949678421,0.0393373444676399,-1.89861238002777,0.0240579377859831,0.353011637926102,0.0334364846348763,NA,0.0181035409452304,18.8470993041992,0.0151219486799448,12.6464004516602,0.0156926256351608,12.4666994950808,0.0181035409452304,12.1751002990224,0.0157280239626901,1.0,Ruprecht_130
266.882803295719,-30.0950710801296,0.549337029457092,0.0544846132397652,-1.8915228843689,0.0369459353387356,0.420549958944321,0.0508923642337322,NA,0.0181854644238101,NA,0.0150443853314956,13.2683000564575,0.0150391476963906,13.0728998184204,0.0181854644238101,12.775899858183,0.0150014922168594,1.0,Ruprecht_130
266.893424210128,-30.0915199837466,0.439096480607986,0.0265995971858501,-1.88194108009338,0.0170138478279114,0.384089320898056,0.0241202469915152,NA,0.0197356175639319,NA,0.0162769841379661,11.8507930465517,0.0286850343244717,11.6231283515899,0.0197356175639319,11.4071978473663,0.0251380989486188,1.0,Ruprecht_130
266.8885477683,-30.0870084257174,0.40685099363327,0.0276075880974531,-1.82824957370758,0.0174251142889261,0.411408841609955,0.0249478835612535,NA,0.0187705285178722,NA,0.0161518016296243,11.8062340505322,0.0354574706058821,11.5260990027695,0.0187705285178722,11.3876123447418,0.0321798710006276,1.0,Ruprecht_130
266.904625252592,-30.0993454668349,0.43380281329155,0.0490303188562393,-1.90433013439178,0.031043104827404,0.430891931056976,0.0435698628425598,NA,0.0181663877571624,NA,0.0150953993744088,13.2648000717163,0.0150688488743948,13.0352000846065,0.0181663877571624,12.7245998082628,0.0152230251009945,1.0,Ruprecht_130
266.899955478387,-30.0926432264659,0.497827529907227,0.0900393128395081,-1.96168351173401,0.0543650984764099,0.396242201328278,0.0754076540470123,NA,0.019207274212372,NA,0.0162264064930163,14.0324001312256,0.016093367975451,13.7711000442505,0.019207274212372,13.4527997970581,0.0159863475100766,1.0,Ruprecht_130
266.924035267814,-30.1010299661944,0.58929431438446,0.082295648753643,-1.82240915298462,0.0512058027088642,0.436379581689835,0.068488597869873,NA,0.0191626598875638,NA,0.0161860741528716,14.0895004272461,0.0161433390739329,13.8374004364014,0.0191626598875638,13.5212001448583,0.0160553304112024,1.0,Ruprecht_130
266.900874603032,-30.0911485480367,0.604236841201782,0.0366710126399994,-1.83977127075195,0.0229758489876986,0.357928663492203,0.035462386906147,NA,0.0187316392271935,NA,0.016228409453736,12.790800063885,0.0154693895080063,12.5784996645748,0.0187316392271935,12.1408003365215,0.0181712719732738,1.0,Ruprecht_130
266.901053906689,-30.0903370779082,0.238592028617859,0.0485356673598289,-1.87557053565979,0.0299413725733757,0.378494560718536,0.0448297969996929,NA,0.0182371900390016,NA,0.0152113236742219,13.1577997207642,0.0150475032026086,12.9886998614851,0.0182371900390016,12.6689995852002,0.0151657684427943,1.0,Ruprecht_130
266.897957128355,-30.0866554345937,0.44463923573494,0.0736828967928886,-1.9668607711792,0.0467156730592251,0.384172350168228,0.0632104054093361,NA,0.0191631317646137,NA,0.0161140645143994,13.9891004562378,0.0159858459436798,13.7624998092651,0.0191631317646137,13.4628000259399,0.0160079519755409,1.0,Ruprecht_130
