"","ra","dec","pmra","epmra","pmdec","epmdec","mz","ez","my","ey","mj","ej","mh","eh","mk","ek","probability","Cluster"
"78",243.399547956587,-54.1589292739345,-2.07485508918762,0.0657363831996918,-2.50951719284058,0.0551567785441875,999,999,999,999,10.3402724027634,0.0278550361782553,10.3093196153641,999,10.2544721126556,0.028161641445702,1,"NGC6067"
"79",243.130461242983,-54.3850231033109,-2.0743772983551,0.058879941701889,-2.61372351646423,0.046852458268404,999,999,999,999,14.1087536325455,0.0224231127690572,13.9129903936386,999,13.8494038333893,0.0541839104539065,1,"NGC6067"
"80",243.332192266829,-54.0434706127151,-2.07353019714355,0.122849062085152,-2.31747102737427,0.103545576334,19.2271995544434,0.0201586084348064,18.6658992767334,0.0171695086810275,14.9308996200562,0.0179403239951086,14.5621004104614,0.0201586084348064,14.461199760437,0.020020894051323,1,"NGC6067"
"81",243.353802764842,-54.0117067049435,-2.07257103919983,0.408382803201675,-2.56983160972595,0.307695418596268,NA,0.0339622050286898,NA,0.0295746461415519,16.2112998962402,0.0287936376429361,15.8424997329712,0.0339622050286898,15.7562999725342,0.0422361866709659,0.57,"NGC6067"
"83",243.360618588344,-54.1526214166032,-2.07145166397095,0.0495172590017319,-2.43647432327271,0.04556804895401,16.7716007232666,0.0183985647629009,16.4591999053955,0.0154829617975971,13.210000038147,0.0157281783008194,13.0750999450684,0.0183985647629009,13.0329999923706,0.015069048330435,1,"NGC6067"
"84",243.224083016483,-54.2196961049229,-2.07103967666626,0.0459414459764957,-2.56562376022339,0.0436981469392776,18.9479999542236,0.0187052199049228,18.0695991516113,0.0155970173272286,12.9575996398926,0.0214332183052152,12.8660001754761,0.0187052199049228,12.8191003799438,0.0150635773931713,1,"NGC6067"
"85",243.463442912198,-54.1445889786448,-2.06916618347168,0.0736990347504616,-2.47317218780518,0.055606696754694,18.5583000183105,NA,18.0370998382568,0.0200585278155112,11.7582642364502,0.0237649742835444,11.6978395462036,NA,11.7133042322912,0.0247676000211128,1,"NGC6067"
"86",243.169743843104,-54.2688161553733,-2.06848359107971,0.090781643986702,-2.66477537155151,0.0740342736244202,17.6769008636475,NA,16.9743003845215,0.0515020791009201,11.096767991066,0.0271096113783114,11.0630802679062,NA,11.0265684299469,0.0351625654732525,1,"NGC6067"
"87",243.206815838545,-54.2661758484317,-2.06722497940063,0.0628006085753441,-2.57005739212036,0.0445492714643478,NA,NA,NA,0.0203856992468781,12.5292036563895,0.0218370792604198,12.3840451958774,NA,12.3294417764723,0.0179570629501582,1,"NGC6067"
"88",243.227338046995,-54.2319036622861,-2.06721830368042,0.0924452841281891,-2.83431005477905,0.0835326686501503,NA,0.0201290454308898,NA,0.0166823321364165,14.18630027771,0.0170004183546424,13.8843002319336,0.0201290454308898,13.7913999557495,0.0167113810820683,1,"NGC6067"
"89",243.291017789492,-54.2951036030208,-2.06694173812866,0.0745768696069717,-2.43542051315308,0.0599148124456406,999,999,999,999,14.2729401302338,0.0434167144891946,13.9359001636505,999,14.019439907074,0.0702814772364012,1,"NGC6067"
"90",243.428697749789,-54.3459069072166,-2.06689119338989,0.103628799319267,-2.53521180152893,0.0858135744929314,999,999,999,999,15.0272363586426,0.0741694164533513,14.5596604537964,999,14.5943361206055,0.0994487400379098,1,"NGC6067"
"91",243.443246361942,-54.2510466707848,-2.06682801246643,0.054325245320797,-2.50878310203552,0.0422059670090675,999,999,999,999,13.640823633194,0.0385867728462681,13.4564396572113,999,13.3522240943909,0.0502316043459151,1,"NGC6067"
"92",243.081569472789,-54.3524056224133,-2.06670308113098,0.048176433891058,-2.45799446105957,0.0388679504394531,19.2826995849609,0.0236922249888131,18.7338008880615,0.016526002923567,12.340818932729,0.0211365442493175,12.2866243632416,0.0236922249888131,12.2109428050837,0.0182734047391314,1,"NGC6067"
"93",243.27803268293,-54.2872438438799,-2.06559276580811,0.0796716287732124,-2.7765588760376,0.0673477798700333,18.798900604248,NA,18.1527004241943,NA,14.1142997741699,0.0175783898941422,13.8371000289917,NA,13.7445001602173,0.0165767868729968,1,"NGC6067"
"94",243.23708392115,-54.2204317103725,-2.06506991386414,0.0683340430259705,-2.56989741325378,0.0621367171406746,999,999,999,999,5.69727915859222,0.0217041467882061,5.01286514759064,999,4.73105398750305,0.0231261756889753,0.98,"NGC6067"
"95",243.085584793427,-54.4380089194509,-2.06417179107666,0.175519362092018,-2.88283538818359,0.187563061714172,999,999,999,999,14.0815349054337,0.0543953484830495,13.3512254476547,999,13.091909570694,0.0453211226857864,0.09,"NGC6067"
